equip_id,equip,monster_id,monster
312,Silver Bow and Arrow,633,Winged Egg of New Life
312,Silver Bow and Arrow,635,Queen's Double
312,Silver Bow and Arrow,638,Queen of Autumn Leaves
312,Silver Bow and Arrow,641,Invader of the Throne
312,Silver Bow and Arrow,649,Hibikime
312,Silver Bow and Arrow,701,Performance of Sword
312,Silver Bow and Arrow,708,Cosmo Queen
313,Horn of Light,4,Baby Dragon
313,Horn of Light,7,Winged Dragon #1
313,Horn of Light,26,Battle Ox
313,Horn of Light,27,Beaver Warrior
313,Horn of Light,28,Rock Ogre Grotto #1
313,Horn of Light,29,Mountain Warrior
313,Horn of Light,32,Two-headed King Rex
313,Horn of Light,39,Curse of Dragon
313,Horn of Light,45,Oscillo Hero #2
313,Horn of Light,47,Torike
313,Horn of Light,52,Hercules Beetle
313,Horn of Light,89,Catapult Turtle
313,Horn of Light,92,Rabid Horseman
313,Horn of Light,110,Hero of the East
313,Horn of Light,177,Monsturtle
313,Horn of Light,212,Meotoko
313,Horn of Light,248,Master & Expert
313,Horn of Light,265,The Furious Sea King
313,Horn of Light,282,Mystical Sheep #2
313,Horn of Light,290,Moon Envoy
313,Horn of Light,294,Dragoness the Wicked Knight
313,Horn of Light,357,Yamadron
313,Horn of Light,383,Parrot Dragon
313,Horn of Light,403,Leogun
313,Horn of Light,407,Machine King
313,Horn of Light,409,Metal Dragon
313,Horn of Light,423,Dice Armadillo
313,Horn of Light,425,Thunder Dragon
313,Horn of Light,426,Stone D.
313,Horn of Light,436,White Dolphin
313,Horn of Light,442,Aqua Dragon
313,Horn of Light,443,Sea King Dragon
313,Horn of Light,456,Minomushi Warrior
313,Horn of Light,459,Tripwire Beast
313,Horn of Light,468,Queen Bird
313,Horn of Light,477,Alinsection
313,Horn of Light,479,Cockroach Knight
313,Horn of Light,485,Korogashi
313,Horn of Light,511,Bean Soldier
313,Horn of Light,528,Togex
313,Horn of Light,533,Kwagar Hercules
313,Horn of Light,535,Kamakiriman
313,Horn of Light,537,Mega Thunderball
313,Horn of Light,542,Misairuzame
313,Horn of Light,546,Wow Warrior
313,Horn of Light,552,Winged Dragon #2
313,Horn of Light,559,Oscillo Hero
313,Horn of Light,562,Needle Worm
313,Horn of Light,575,Ancient One of the Deep Forest
313,Horn of Light,599,Violent Rain
313,Horn of Light,613,Twin-headed Thunder Dragon
313,Horn of Light,627,Nekogal #2
313,Horn of Light,629,Armored Rat
313,Horn of Light,634,Night Lizard
313,Horn of Light,635,Queen's Double
313,Horn of Light,636,Blue-winged Crown
313,Horn of Light,702,Hungry Burger
313,Horn of Light,704,Skull Guardian
313,Horn of Light,717,Javelin Beetle
314,Horn of the Unicorn,5,Ryu-kishin
314,Horn of the Unicorn,6,Feral Imp
314,Horn of the Unicorn,10,Blackland Fire Dragon
314,Horn of the Unicorn,12,Swamp Battleguard
314,Horn of the Unicorn,14,Battle Steer
314,Horn of the Unicorn,22,Summoned Skull
314,Horn of the Unicorn,25,Horn Imp
314,Horn of the Unicorn,56,Larvae Moth
314,Horn of the Unicorn,57,Great Moth
314,Horn of the Unicorn,59,Mammoth Graveyard
314,Horn of the Unicorn,67,Perfectly Ultimate Great Moth
314,Horn of the Unicorn,68,Garoozis
314,Horn of the Unicorn,79,Megazowler
314,Horn of the Unicorn,81,Crawling Dragon #2
314,Horn of the Unicorn,85,King of Yamimakai
314,Horn of the Unicorn,86,Barox
314,Horn of the Unicorn,87,Dark Chimera
314,Horn of the Unicorn,93,Zanki
314,Horn of the Unicorn,103,Job-change Mirror
314,Horn of the Unicorn,113,Dark Gray
314,Horn of the Unicorn,123,Dark Plant
314,Horn of the Unicorn,143,Necrolancer the Timelord
314,Horn of the Unicorn,151,Rhaimundos of the Red Sword
314,Horn of the Unicorn,164,Lord of Zemia
314,Horn of the Unicorn,173,Dark Prisoner
314,Horn of the Unicorn,175,Ancient Brain
314,Horn of the Unicorn,178,Claw Reacher
314,Horn of the Unicorn,181,Dark Shade
314,Horn of the Unicorn,202,Air Marmot of Nefariousness
314,Horn of the Unicorn,204,Mabarrel
314,Horn of the Unicorn,219,Solitude
314,Horn of the Unicorn,220,Masked Sorcerer
314,Horn of the Unicorn,226,Skull Stalker
314,Horn of the Unicorn,231,Wood Clown
314,Horn of the Unicorn,236,Guardian of the Labyrinth
314,Horn of the Unicorn,239,Vishwar Randi
314,Horn of the Unicorn,245,Meda Bat
314,Horn of the Unicorn,267,Unknown Warrior of Fiend
314,Horn of the Unicorn,355,Megasonic Eye
314,Horn of the Unicorn,360,Zera The Mant
314,Horn of the Unicorn,382,Rude Kaiser
314,Horn of the Unicorn,385,Bickuribox
314,Horn of the Unicorn,386,Harpie's Pet Dragon
314,Horn of the Unicorn,388,Pendulum Machine
314,Horn of the Unicorn,391,Zoa
314,Horn of the Unicorn,392,Metalzoa
314,Horn of the Unicorn,397,Leghul
314,Horn of the Unicorn,398,Ooguchi
314,Horn of the Unicorn,400,Emperor of the Land and Sea
314,Horn of the Unicorn,401,Ushi Oni
314,Horn of the Unicorn,408,Giant Mech-soldier
314,Horn of the Unicorn,411,Bat
314,Horn of the Unicorn,413,Cyber Soldier
314,Horn of the Unicorn,417,Blast Juggler
314,Horn of the Unicorn,418,Golgoil
314,Horn of the Unicorn,420,Cyber-Stein
314,Horn of the Unicorn,444,Turu-Purun
314,Horn of the Unicorn,448,Spike Seadra
314,Horn of the Unicorn,457,Stone Ghost
314,Horn of the Unicorn,460,Bolt Escargot
314,Horn of the Unicorn,471,Soul Hunter
314,Horn of the Unicorn,474,Sea Kamen
314,Horn of the Unicorn,482,Pragtical
314,Horn of the Unicorn,490,Needle Ball
314,Horn of the Unicorn,497,Yado Karu
314,Horn of the Unicorn,500,Dragon Seeker
314,Horn of the Unicorn,501,Man-eater Bug
314,Horn of the Unicorn,506,Gale Dogra
314,Horn of the Unicorn,514,Brave Scizzar
314,Horn of the Unicorn,516,Muka Muka
314,Horn of the Unicorn,521,Skullbird
314,Horn of the Unicorn,526,Neck Hunter
314,Horn of the Unicorn,527,Milus Radiant
314,Horn of the Unicorn,534,Minar
314,Horn of the Unicorn,545,Skelgon
314,Horn of the Unicorn,554,Lava Battleguard
314,Horn of the Unicorn,560,Invader from Another Dimension
314,Horn of the Unicorn,561,Lesser Dragon
314,Horn of the Unicorn,571,B. Dragon Jungle King
314,Horn of the Unicorn,585,Mechanical Snail
314,Horn of the Unicorn,597,Pale Beast
314,Horn of the Unicorn,604,Obese Marmot of Nefariousness
314,Horn of the Unicorn,610,Electric Lizard
314,Horn of the Unicorn,611,Hiro's Shadow Scout
314,Horn of the Unicorn,621,Succubus Knight
314,Horn of the Unicorn,642,Mystical Sheep #1
314,Horn of the Unicorn,644,Flame Viper
314,Horn of the Unicorn,707,Skull Knight
314,Horn of the Unicorn,708,Cosmo Queen
314,Horn of the Unicorn,716,Garma Sword
314,Horn of the Unicorn,719,Dokurorider
314,Horn of the Unicorn,720,Mask of Shine & Dark
315,Dragon Treasure,1,Blue-eyes White Dragon
315,Dragon Treasure,4,Baby Dragon
315,Dragon Treasure,7,Winged Dragon #1
315,Dragon Treasure,10,Blackland Fire Dragon
315,Dragon Treasure,11,Sword Arm of Dragon
315,Dragon Treasure,31,Koumori Dragon
315,Dragon Treasure,32,Two-headed King Rex
315,Dragon Treasure,37,Gaia the Dragon Champion
315,Dragon Treasure,39,Curse of Dragon
315,Dragon Treasure,46,Griffore
315,Dragon Treasure,47,Torike
315,Dragon Treasure,51,Armored Lizard
315,Dragon Treasure,68,Garoozis
315,Dragon Treasure,69,Thousand Dragon
315,Dragon Treasure,73,Kairyu-shin
315,Dragon Treasure,76,Krokodilus
315,Dragon Treasure,77,Grappler
315,Dragon Treasure,79,Megazowler
315,Dragon Treasure,80,Uraby
315,Dragon Treasure,81,Crawling Dragon #2
315,Dragon Treasure,82,Red-eyes B. Dragon
315,Dragon Treasure,87,Dark Chimera
315,Dragon Treasure,94,Crawling Dragon
315,Dragon Treasure,97,Dragon Zombie
315,Dragon Treasure,105,Tomozaurus
315,Dragon Treasure,122,Yamatano Dragon Scroll
315,Dragon Treasure,138,Dragon Statue
315,Dragon Treasure,168,Darkfire Dragon
315,Dragon Treasure,188,Synchar
315,Dragon Treasure,200,Petit Dragon
315,Dragon Treasure,217,B. Skull Dragon
315,Dragon Treasure,222,Midnight Fiend
315,Dragon Treasure,223,Roaring Ocean Snake
315,Dragon Treasure,294,Dragoness the Wicked Knight
315,Dragon Treasure,296,One-eyed Shield Dragon
315,Dragon Treasure,298,Wicked Dragon with the Ersatz Head
315,Dragon Treasure,300,Kurama
315,Dragon Treasure,353,Takriminos
315,Dragon Treasure,357,Yamadron
315,Dragon Treasure,358,Seiyaryu
315,Dragon Treasure,360,Zera The Mant
315,Dragon Treasure,380,Blue-eyes Ultimate Dragon
315,Dragon Treasure,382,Rude Kaiser
315,Dragon Treasure,383,Parrot Dragon
315,Dragon Treasure,386,Harpie's Pet Dragon
315,Dragon Treasure,409,Metal Dragon
315,Dragon Treasure,424,Sky Dragon
315,Dragon Treasure,425,Thunder Dragon
315,Dragon Treasure,426,Stone D.
315,Dragon Treasure,427,Kaiser Dragon
315,Dragon Treasure,442,Aqua Dragon
315,Dragon Treasure,443,Sea King Dragon
315,Dragon Treasure,447,Giant Red Seasnake
315,Dragon Treasure,448,Spike Seadra
315,Dragon Treasure,472,Air Eater
315,Dragon Treasure,497,Yado Karu
315,Dragon Treasure,500,Dragon Seeker
315,Dragon Treasure,502,D. Human
315,Dragon Treasure,508,Cyber Saurus
315,Dragon Treasure,509,Bracchio-raidus
315,Dragon Treasure,545,Skelgon
315,Dragon Treasure,552,Winged Dragon #2
315,Dragon Treasure,555,Tyhone #2
315,Dragon Treasure,561,Lesser Dragon
315,Dragon Treasure,566,Yormungarde
315,Dragon Treasure,568,Anthrosaurus
315,Dragon Treasure,570,Trakadon
315,Dragon Treasure,571,B. Dragon Jungle King
315,Dragon Treasure,573,Little D
315,Dragon Treasure,603,Fairy Dragon
315,Dragon Treasure,613,Twin-headed Thunder Dragon
315,Dragon Treasure,705,Tri-horned Dragon
315,Dragon Treasure,706,Serpent Night Dragon
315,Dragon Treasure,711,Mikazukinoyaiba
315,Dragon Treasure,712,Meteor Dragon
315,Dragon Treasure,713,Meteor B. Dragon
316,Electro-whip,2,Mystical Elf
316,Electro-whip,3,Hitotsu-me Giant
316,Electro-whip,6,Feral Imp
316,Electro-whip,12,Swamp Battleguard
316,Electro-whip,25,Horn Imp
316,Electro-whip,34,Saggi the Dark Clown
316,Electro-whip,45,Oscillo Hero #2
316,Electro-whip,62,Harpie Lady
316,Electro-whip,63,Harpie Lady Sisters
316,Electro-whip,90,Gyakutenno Megami
316,Electro-whip,91,Mystic Horseman
316,Electro-whip,106,Spirit of the Winds
316,Electro-whip,109,Goddess with the Third Eye
316,Electro-whip,114,White Magical Hat
316,Electro-whip,120,Dream Clown
316,Electro-whip,128,LaMoon
316,Electro-whip,129,Nemuriko
316,Electro-whip,132,The 13th Grave
316,Electro-whip,135,Fiend's Hand
316,Electro-whip,137,Mystery Hand
316,Electro-whip,139,Blue-eyed Silver Zombie
316,Electro-whip,141,Spiked Snail
316,Electro-whip,142,Flame Manipulator
316,Electro-whip,143,Necrolancer the Timelord
316,Electro-whip,144,Djinn the Watcher of the Wind
316,Electro-whip,169,Dark King of the Abyss
316,Electro-whip,170,Spirit of the Harp
316,Electro-whip,180,Arlownay
316,Electro-whip,185,Eyearmor
316,Electro-whip,187,Gate Deeg
316,Electro-whip,188,Synchar
316,Electro-whip,192,Key Mace
316,Electro-whip,195,Doron
316,Electro-whip,206,Twin Long Rods #1
316,Electro-whip,208,Petit Angel
316,Electro-whip,211,Kaminarikozou
316,Electro-whip,212,Meotoko
316,Electro-whip,216,Dryad
316,Electro-whip,224,Trap Master
316,Electro-whip,233,Dark Titan of Terror
316,Electro-whip,234,Beautiful Headhuntress
316,Electro-whip,237,Haniwa
316,Electro-whip,239,Vishwar Randi
316,Electro-whip,243,Water Element
316,Electro-whip,249,Water Omotics
316,Electro-whip,250,Hyo
316,Electro-whip,251,Enchanting Mermaid
316,Electro-whip,252,Nekogal #1
316,Electro-whip,253,Angelwitch
316,Electro-whip,254,Embryonic Beast
316,Electro-whip,260,Lunar Queen Elzaim
316,Electro-whip,266,Princess of Tsurugi
316,Electro-whip,274,Green Phantom King
316,Electro-whip,280,Protector of the Throne
316,Electro-whip,281,Mystic Clown
316,Electro-whip,287,Ogre of the Black Shadow
316,Electro-whip,292,Psychic Kappa
316,Electro-whip,299,Sonic Maid
316,Electro-whip,351,Yaranzo
316,Electro-whip,352,Kanan the Swordmistress
316,Electro-whip,359,Three-legged Zombies
316,Electro-whip,363,Fairy's Gift
316,Electro-whip,376,Monster Tamer
316,Electro-whip,395,Dancing Elf
316,Electro-whip,428,Magician of Faith
316,Electro-whip,429,Goddess of Whim
316,Electro-whip,430,Water Magician
316,Electro-whip,431,Ice Water
316,Electro-whip,432,Waterdragon Fairy
316,Electro-whip,433,Ancient Elf
316,Electro-whip,434,Beautiful Beast Trainer
316,Electro-whip,435,Water Girl
316,Electro-whip,461,Bolt Penguin
316,Electro-whip,492,Hoshiningen
316,Electro-whip,494,Rainbow Marine Mermaid
316,Electro-whip,504,Fungi of the Musk
316,Electro-whip,517,Sand Stone
316,Electro-whip,524,Star Boy
316,Electro-whip,530,Eldeen
316,Electro-whip,531,Mystical Sand
316,Electro-whip,532,Gemini Elf
316,Electro-whip,551,Dark Elf
316,Electro-whip,572,Empress Judge
316,Electro-whip,574,Witch of the Black Forest
316,Electro-whip,582,Dark Witch
316,Electro-whip,589,Tentacle Plant
316,Electro-whip,592,Muse-A
316,Electro-whip,594,Rose Spectre of Dunn
316,Electro-whip,600,Key Mace #2
316,Electro-whip,606,Twin Long Rods #2
316,Electro-whip,612,Lady of Faith
316,Electro-whip,618,Warrior of Tradition
316,Electro-whip,621,Succubus Knight
316,Electro-whip,622,Ill Witch
316,Electro-whip,625,Fairy of the Fountain
316,Electro-whip,626,Amazon of the Seas
316,Electro-whip,627,Nekogal #2
316,Electro-whip,628,Witch's Apprentice
316,Electro-whip,631,Maiden of the Moonlight
316,Electro-whip,635,Queen's Double
316,Electro-whip,638,Queen of Autumn Leaves
316,Electro-whip,641,Invader of the Throne
316,Electro-whip,649,Hibikime
316,Electro-whip,701,Performance of Sword
316,Electro-whip,708,Cosmo Queen
317,Cyber Shield,2,Mystical Elf
317,Cyber Shield,62,Harpie Lady
317,Cyber Shield,63,Harpie Lady Sisters
317,Cyber Shield,90,Gyakutenno Megami
317,Cyber Shield,106,Spirit of the Winds
317,Cyber Shield,109,Goddess with the Third Eye
317,Cyber Shield,128,LaMoon
317,Cyber Shield,129,Nemuriko
317,Cyber Shield,170,Spirit of the Harp
317,Cyber Shield,180,Arlownay
317,Cyber Shield,192,Key Mace
317,Cyber Shield,216,Dryad
317,Cyber Shield,234,Beautiful Headhuntress
317,Cyber Shield,239,Vishwar Randi
317,Cyber Shield,243,Water Element
317,Cyber Shield,249,Water Omotics
317,Cyber Shield,251,Enchanting Mermaid
317,Cyber Shield,253,Angelwitch
317,Cyber Shield,260,Lunar Queen Elzaim
317,Cyber Shield,266,Princess of Tsurugi
317,Cyber Shield,280,Protector of the Throne
317,Cyber Shield,299,Sonic Maid
317,Cyber Shield,395,Dancing Elf
317,Cyber Shield,428,Magician of Faith
317,Cyber Shield,429,Goddess of Whim
317,Cyber Shield,430,Water Magician
317,Cyber Shield,431,Ice Water
317,Cyber Shield,432,Waterdragon Fairy
317,Cyber Shield,433,Ancient Elf
317,Cyber Shield,434,Beautiful Beast Trainer
317,Cyber Shield,435,Water Girl
317,Cyber Shield,494,Rainbow Marine Mermaid
317,Cyber Shield,530,Eldeen
317,Cyber Shield,531,Mystical Sand
317,Cyber Shield,532,Gemini Elf
317,Cyber Shield,551,Dark Elf
317,Cyber Shield,572,Empress Judge
317,Cyber Shield,574,Witch of the Black Forest
317,Cyber Shield,582,Dark Witch
317,Cyber Shield,592,Muse-A
317,Cyber Shield,594,Rose Spectre of Dunn
317,Cyber Shield,600,Key Mace #2
317,Cyber Shield,612,Lady of Faith
317,Cyber Shield,618,Warrior of Tradition
317,Cyber Shield,621,Succubus Knight
317,Cyber Shield,622,Ill Witch
317,Cyber Shield,625,Fairy of the Fountain
317,Cyber Shield,626,Amazon of the Seas
317,Cyber Shield,627,Nekogal #2
317,Cyber Shield,628,Witch's Apprentice
317,Cyber Shield,631,Maiden of the Moonlight
317,Cyber Shield,635,Queen's Double
317,Cyber Shield,638,Queen of Autumn Leaves
317,Cyber Shield,641,Invader of the Throne
317,Cyber Shield,649,Hibikime
317,Cyber Shield,701,Performance of Sword
317,Cyber Shield,708,Cosmo Queen
318,Elegant Egotist,62,Harpie Lady
319,Mystical Moon,6,Feral Imp
319,Mystical Moon,9,Shadow Specter
319,Mystical Moon,14,Battle Steer
319,Mystical Moon,23,The Wicked Worm Beast
319,Mystical Moon,26,Battle Ox
319,Mystical Moon,27,Beaver Warrior
319,Mystical Moon,29,Mountain Warrior
319,Mystical Moon,46,Griffore
319,Mystical Moon,47,Torike
319,Mystical Moon,48,Sangan
319,Mystical Moon,58,Kuriboh
319,Mystical Moon,61,Wolf
319,Mystical Moon,62,Harpie Lady
319,Mystical Moon,63,Harpie Lady Sisters
319,Mystical Moon,64,Tiger Axe
319,Mystical Moon,65,Silver Fang
319,Mystical Moon,86,Barox
319,Mystical Moon,91,Mystic Horseman
319,Mystical Moon,92,Rabid Horseman
319,Mystical Moon,113,Dark Gray
319,Mystical Moon,121,Sleeping Lion
319,Mystical Moon,159,Dig Beak
319,Mystical Moon,163,Lisark
319,Mystical Moon,164,Lord of Zemia
319,Mystical Moon,187,Gate Deeg
319,Mystical Moon,188,Synchar
319,Mystical Moon,189,Fusionist
319,Mystical Moon,193,Turtle Tiger
319,Mystical Moon,197,Mech Mole Zombie
319,Mystical Moon,198,Happy Lover
319,Mystical Moon,199,Penguin Knight
319,Mystical Moon,201,Frenzied Panda
319,Mystical Moon,202,Air Marmot of Nefariousness
319,Mystical Moon,207,Droll Bird
319,Mystical Moon,212,Meotoko
319,Mystical Moon,219,Solitude
319,Mystical Moon,230,Rare Fish
319,Mystical Moon,246,One Who Hunts Souls
319,Mystical Moon,248,Master & Expert
319,Mystical Moon,250,Hyo
319,Mystical Moon,252,Nekogal #1
319,Mystical Moon,255,Prevent Rat
319,Mystical Moon,257,Stone Armadiller
319,Mystical Moon,258,Beastking of the Swamps
319,Mystical Moon,264,Wing Egg Elf
319,Mystical Moon,282,Mystical Sheep #2
319,Mystical Moon,287,Ogre of the Black Shadow
319,Mystical Moon,292,Psychic Kappa
319,Mystical Moon,295,Bio Plant
319,Mystical Moon,300,Kurama
319,Mystical Moon,354,Stuffed Animal
319,Mystical Moon,356,Super War-lion
319,Mystical Moon,382,Rude Kaiser
319,Mystical Moon,384,Dark Rabbit
319,Mystical Moon,396,Ocubeam
319,Mystical Moon,401,Ushi Oni
319,Mystical Moon,403,Leogun
319,Mystical Moon,404,Tatsunootoshigo
319,Mystical Moon,412,Giga-tech Wolf
319,Mystical Moon,414,Shovel Crusher
319,Mystical Moon,424,Sky Dragon
319,Mystical Moon,464,Wing Eagle
319,Mystical Moon,465,Punished Eagle
319,Mystical Moon,466,Skull Red Bird
319,Mystical Moon,467,Crimson Sunbird
319,Mystical Moon,468,Queen Bird
319,Mystical Moon,481,Burglar
319,Mystical Moon,483,Garvas
319,Mystical Moon,487,Flower Wolf
319,Mystical Moon,491,Peacock
319,Mystical Moon,496,Wilmee
319,Mystical Moon,503,Turtle Raccoon
319,Mystical Moon,521,Skullbird
319,Mystical Moon,522,Monstrous Bird
319,Mystical Moon,526,Neck Hunter
319,Mystical Moon,527,Milus Radiant
319,Mystical Moon,528,Togex
319,Mystical Moon,529,Flame Cerebrus
319,Mystical Moon,538,Niwatori
319,Mystical Moon,541,Hane-Hane
319,Mystical Moon,548,Bone Mouse
319,Mystical Moon,563,Wretched Ghost of the Attic
319,Mystical Moon,575,Ancient One of the Deep Forest
319,Mystical Moon,578,Leo Wizard
319,Mystical Moon,581,Takuhee
319,Mystical Moon,587,Mon Larvas
319,Mystical Moon,595,Fiend Refrection #1
319,Mystical Moon,597,Pale Beast
319,Mystical Moon,598,Little Chimera
319,Mystical Moon,602,Penguin Soldier
319,Mystical Moon,604,Obese Marmot of Nefariousness
319,Mystical Moon,607,Great Bill
319,Mystical Moon,611,Hiro's Shadow Scout
319,Mystical Moon,617,Marine Beast
319,Mystical Moon,627,Nekogal #2
319,Mystical Moon,703,Sengenjin
319,Mystical Moon,714,Firewing Pegasus
321,Malevolent Nuzzler,2,Mystical Elf
321,Malevolent Nuzzler,3,Hitotsu-me Giant
321,Malevolent Nuzzler,5,Ryu-kishin
321,Malevolent Nuzzler,9,Shadow Specter
321,Malevolent Nuzzler,22,Summoned Skull
321,Malevolent Nuzzler,24,Skull Servant
321,Malevolent Nuzzler,30,Zombie Warrior
321,Malevolent Nuzzler,40,Dragon Piper
321,Malevolent Nuzzler,42,Illusionist Faceless Mage
321,Malevolent Nuzzler,48,Sangan
321,Malevolent Nuzzler,62,Harpie Lady
321,Malevolent Nuzzler,63,Harpie Lady Sisters
321,Malevolent Nuzzler,90,Gyakutenno Megami
321,Malevolent Nuzzler,95,Crass Clown
321,Malevolent Nuzzler,96,Armored Zombie
321,Malevolent Nuzzler,98,Clown Zombie
321,Malevolent Nuzzler,99,Pumpking the King of Ghosts
321,Malevolent Nuzzler,106,Spirit of the Winds
321,Malevolent Nuzzler,109,Goddess with the Third Eye
321,Malevolent Nuzzler,123,Dark Plant
321,Malevolent Nuzzler,128,LaMoon
321,Malevolent Nuzzler,129,Nemuriko
321,Malevolent Nuzzler,141,Spiked Snail
321,Malevolent Nuzzler,150,Akihiron
321,Malevolent Nuzzler,155,Larvas
321,Malevolent Nuzzler,158,Man Eater
321,Malevolent Nuzzler,164,Lord of Zemia
321,Malevolent Nuzzler,170,Spirit of the Harp
321,Malevolent Nuzzler,180,Arlownay
321,Malevolent Nuzzler,182,Masked Clown
321,Malevolent Nuzzler,187,Gate Deeg
321,Malevolent Nuzzler,188,Synchar
321,Malevolent Nuzzler,192,Key Mace
321,Malevolent Nuzzler,195,Doron
321,Malevolent Nuzzler,197,Mech Mole Zombie
321,Malevolent Nuzzler,198,Happy Lover
321,Malevolent Nuzzler,201,Frenzied Panda
321,Malevolent Nuzzler,206,Twin Long Rods #1
321,Malevolent Nuzzler,207,Droll Bird
321,Malevolent Nuzzler,211,Kaminarikozou
321,Malevolent Nuzzler,212,Meotoko
321,Malevolent Nuzzler,216,Dryad
321,Malevolent Nuzzler,221,Kumootoko
321,Malevolent Nuzzler,234,Beautiful Headhuntress
321,Malevolent Nuzzler,237,Haniwa
321,Malevolent Nuzzler,239,Vishwar Randi
321,Malevolent Nuzzler,243,Water Element
321,Malevolent Nuzzler,249,Water Omotics
321,Malevolent Nuzzler,251,Enchanting Mermaid
321,Malevolent Nuzzler,252,Nekogal #1
321,Malevolent Nuzzler,253,Angelwitch
321,Malevolent Nuzzler,260,Lunar Queen Elzaim
321,Malevolent Nuzzler,266,Princess of Tsurugi
321,Malevolent Nuzzler,274,Green Phantom King
321,Malevolent Nuzzler,280,Protector of the Throne
321,Malevolent Nuzzler,299,Sonic Maid
321,Malevolent Nuzzler,352,Kanan the Swordmistress
321,Malevolent Nuzzler,354,Stuffed Animal
321,Malevolent Nuzzler,356,Super War-lion
321,Malevolent Nuzzler,360,Zera The Mant
321,Malevolent Nuzzler,363,Fairy's Gift
321,Malevolent Nuzzler,377,Ryu-kishin Powered
321,Malevolent Nuzzler,378,Swordstalker
321,Malevolent Nuzzler,382,Rude Kaiser
321,Malevolent Nuzzler,385,Bickuribox
321,Malevolent Nuzzler,386,Harpie's Pet Dragon
321,Malevolent Nuzzler,391,Zoa
321,Malevolent Nuzzler,392,Metalzoa
321,Malevolent Nuzzler,395,Dancing Elf
321,Malevolent Nuzzler,397,Leghul
321,Malevolent Nuzzler,401,Ushi Oni
321,Malevolent Nuzzler,412,Giga-tech Wolf
321,Malevolent Nuzzler,414,Shovel Crusher
321,Malevolent Nuzzler,417,Blast Juggler
321,Malevolent Nuzzler,428,Magician of Faith
321,Malevolent Nuzzler,429,Goddess of Whim
321,Malevolent Nuzzler,430,Water Magician
321,Malevolent Nuzzler,431,Ice Water
321,Malevolent Nuzzler,432,Waterdragon Fairy
321,Malevolent Nuzzler,433,Ancient Elf
321,Malevolent Nuzzler,434,Beautiful Beast Trainer
321,Malevolent Nuzzler,435,Water Girl
321,Malevolent Nuzzler,447,Giant Red Seasnake
321,Malevolent Nuzzler,448,Spike Seadra
321,Malevolent Nuzzler,450,Kappa Avenger
321,Malevolent Nuzzler,457,Stone Ghost
321,Malevolent Nuzzler,460,Bolt Escargot
321,Malevolent Nuzzler,471,Soul Hunter
321,Malevolent Nuzzler,474,Sea Kamen
321,Malevolent Nuzzler,483,Garvas
321,Malevolent Nuzzler,494,Rainbow Marine Mermaid
321,Malevolent Nuzzler,495,Musician King
321,Malevolent Nuzzler,496,Wilmee
321,Malevolent Nuzzler,521,Skullbird
321,Malevolent Nuzzler,523,The Bistro Butcher
321,Malevolent Nuzzler,530,Eldeen
321,Malevolent Nuzzler,531,Mystical Sand
321,Malevolent Nuzzler,532,Gemini Elf
321,Malevolent Nuzzler,539,Corroding Shark
321,Malevolent Nuzzler,545,Skelgon
321,Malevolent Nuzzler,546,Wow Warrior
321,Malevolent Nuzzler,551,Dark Elf
321,Malevolent Nuzzler,553,Mushroom Man #2
321,Malevolent Nuzzler,554,Lava Battleguard
321,Malevolent Nuzzler,563,Wretched Ghost of the Attic
321,Malevolent Nuzzler,567,Darkworld Thorns
321,Malevolent Nuzzler,569,Drooling Lizard
321,Malevolent Nuzzler,572,Empress Judge
321,Malevolent Nuzzler,574,Witch of the Black Forest
321,Malevolent Nuzzler,578,Leo Wizard
321,Malevolent Nuzzler,579,Abyss Flower
321,Malevolent Nuzzler,582,Dark Witch
321,Malevolent Nuzzler,585,Mechanical Snail
321,Malevolent Nuzzler,592,Muse-A
321,Malevolent Nuzzler,594,Rose Spectre of Dunn
321,Malevolent Nuzzler,597,Pale Beast
321,Malevolent Nuzzler,600,Key Mace #2
321,Malevolent Nuzzler,612,Lady of Faith
321,Malevolent Nuzzler,614,Hunter Spider
321,Malevolent Nuzzler,618,Warrior of Tradition
321,Malevolent Nuzzler,621,Succubus Knight
321,Malevolent Nuzzler,622,Ill Witch
321,Malevolent Nuzzler,625,Fairy of the Fountain
321,Malevolent Nuzzler,626,Amazon of the Seas
321,Malevolent Nuzzler,627,Nekogal #2
321,Malevolent Nuzzler,628,Witch's Apprentice
321,Malevolent Nuzzler,631,Maiden of the Moonlight
321,Malevolent Nuzzler,635,Queen's Double
321,Malevolent Nuzzler,638,Queen of Autumn Leaves
321,Malevolent Nuzzler,641,Invader of the Throne
321,Malevolent Nuzzler,642,Mystical Sheep #1
321,Malevolent Nuzzler,649,Hibikime
321,Malevolent Nuzzler,701,Performance of Sword
321,Malevolent Nuzzler,702,Hungry Burger
321,Malevolent Nuzzler,703,Sengenjin
321,Malevolent Nuzzler,707,Skull Knight
321,Malevolent Nuzzler,708,Cosmo Queen
321,Malevolent Nuzzler,709,Chakra
321,Malevolent Nuzzler,715,Psycho-Puppet
321,Malevolent Nuzzler,716,Garma Sword
321,Malevolent Nuzzler,722,Magician of Black Chaos
322,Violet Crystal,5,Ryu-kishin
322,Violet Crystal,9,Shadow Specter
322,Violet Crystal,22,Summoned Skull
322,Violet Crystal,24,Skull Servant
322,Violet Crystal,30,Zombie Warrior
322,Violet Crystal,36,The Snake Hair
